nct_id,enrollment_log,start_year,pre_semaglutide_era,post_semaglutide_era,phase_Unknown,phase_PHASE4,is_obesity,is_t2d,is_weight_loss,exc_count,criteria_total_len,mentions_bmi,mentions_contraindication,mentions_renal_cutoff,high_risk_term_count,risk_ratio,year_x_enrollment,enrollment_log_x_phase_Unknown,label
NCT07043426,6.803505257608338,2025.0,0,1,0,0,0,0,0,0,709,0,0,0,0,0.0,13777.098146656885,0.0,0
NCT06641141,5.564520407322694,2025.0,0,1,0,0,0,0,0,0,1723,0,1,0,0,0.0,11268.153824828454,0.0,0
NCT06892314,4.394449154672439,2025.0,0,1,0,0,0,1,0,0,510,0,0,0,0,0.0,8898.759538211689,0.0,0
NCT01525784,5.707110264748875,2012.0,1,0,0,0,0,0,0,0,108,0,0,0,0,0.0,11482.705852674737,0.0,0
NCT07075146,5.726847747587197,2025.0,0,1,0,0,1,0,0,0,1328,1,0,0,3,0.75,11596.866688864073,0.0,0
NCT01922817,3.367295829986474,2012.0,1,0,0,0,0,0,0,0,1028,1,1,0,1,1.0,6774.999209932786,0.0,0
NCT04282395,5.652489180268651,2020.0,0,1,0,0,0,1,0,0,736,0,1,0,2,2.0,11418.028144142674,0.0,0
NCT00101751,8.492490578775866,2004.0,1,0,0,0,0,0,0,0,37,0,0,0,0,0.0,17018.951119866837,0.0,0
NCT03301753,7.62608275807238,2014.0,1,0,0,0,1,0,0,0,886,1,0,0,0,0.0,15358.930674757774,0.0,0
NCT01334151,2.6390573296152584,2011.0,1,0,0,0,0,0,0,0,640,1,0,0,0,0.0,5307.144289856285,0.0,0
NCT06806371,7.378383712996714,2023.0,0,1,0,0,1,0,0,0,737,1,0,0,0,0.0,14926.470251392351,0.0,0
NCT01686620,4.890349128221754,2012.0,1,0,0,0,0,0,0,0,1105,1,0,0,1,1.0,9839.382445982168,0.0,0
NCT06407297,3.218875824868201,2024.0,0,1,0,0,0,0,0,0,1654,1,1,0,3,1.5,6515.004669533238,0.0,0
NCT06198725,4.709530201312334,2024.0,0,1,0,0,0,0,0,0,2216,0,1,0,1,1.0,9532.089127456164,0.0,0
NCT06901739,4.795790545596741,2025.0,0,1,0,0,1,0,0,0,932,1,0,0,0,0.0,9711.4758548334,0.0,0
NCT03017352,4.691347882229144,2016.0,1,0,0,0,0,0,0,0,1511,1,1,1,0,0.0,9457.757330573952,0.0,0
NCT05109520,6.766191714660351,2021.0,0,1,0,0,0,0,0,0,1537,0,0,0,0,0.0,13674.473455328569,0.0,0
NCT06199505,5.0369526024136295,2023.0,0,1,0,0,0,1,0,0,1033,1,0,0,1,0.5,10189.755114682772,0.0,0
NCT06809257,4.174387269895637,2021.0,0,1,0,0,0,0,0,0,980,1,0,0,1,1.0,8436.436672459082,0.0,0
NCT03958539,6.803505257608338,2019.0,0,1,0,0,0,0,0,0,813,0,0,0,1,1.0,13736.277115111234,0.0,0
NCT06358261,4.61512051684126,2024.0,0,1,0,0,0,0,0,0,261,0,0,0,1,1.0,9341.003926086709,0.0,0
NCT06839664,6.415096959171596,2024.0,0,1,0,0,1,0,0,0,1182,1,1,0,5,5.0,12984.156245363309,0.0,0
NCT06934642,2.19722457733622,2025.0,0,1,0,0,1,0,0,0,1590,1,1,0,0,0.0,4449.379769105844,0.0,0
NCT04426877,4.912654885736052,2021.0,0,1,0,0,1,0,0,0,462,1,0,0,1,1.0,9928.475524072564,0.0,0
NCT04979377,5.017279836814924,2020.0,0,1,0,0,0,0,0,0,590,0,0,0,1,1.0,10134.905270366147,0.0,0
NCT00950716,6.450470422144176,2009.0,1,0,0,0,0,0,0,0,738,0,0,0,0,0.0,12958.99507808765,0.0,0
NCT01345734,6.963189985870238,2011.0,1,0,0,0,0,0,0,0,863,0,0,0,0,0.0,14002.975061585048,0.0,0
NCT03548935,7.581719640125308,2018.0,0,1,0,0,1,0,0,1,1353,1,0,0,0,0.0,15299.910233772873,0.0,0
NCT05461716,4.330733340286331,2022.0,0,1,0,0,0,1,0,0,682,0,0,0,1,0.5,8756.742814058962,0.0,0
NCT01153438,2.19722457733622,2011.0,1,0,0,0,1,1,0,0,1427,1,0,0,0,0.0,4418.618625023138,0.0,0
NCT06507475,5.3471075307174685,2024.0,0,1,0,0,0,0,0,0,1147,0,0,0,0,0.0,10822.545642172156,0.0,0
NCT02707380,1.3862943611198906,2015.0,1,0,0,0,0,1,0,0,453,0,0,0,0,0.0,2793.3831376565795,0.0,0
NCT02529982,3.80666248977032,2015.0,1,0,0,0,0,0,0,0,484,1,0,0,0,0.0,7670.424916887194,0.0,0
NCT06650098,5.056245805348308,2025.0,0,1,0,0,0,0,0,0,717,0,0,0,0,0.0,10238.897755830323,0.0,0
NCT03973827,2.772588722239781,2019.0,0,1,0,0,0,0,0,0,2386,1,0,0,2,0.5,5597.856630202118,0.0,0
NCT05644717,5.10594547390058,2023.0,0,1,0,0,0,0,0,0,1770,1,0,0,2,2.0,10329.327693700874,0.0,0
NCT01264523,2.8903717578961645,2009.0,1,0,0,0,1,0,0,0,815,1,0,1,0,0.0,5806.756861613395,0.0,0
NCT04697238,4.0943445622221,2021.0,0,1,0,0,1,0,1,0,4001,1,0,0,3,3.0,8274.670360250864,0.0,0
NCT06594055,4.795790545596741,2023.0,0,1,0,0,0,1,0,0,845,0,0,0,0,0.0,9701.884273742207,0.0,0
NCT01053936,4.867534450455582,2010.0,1,0,0,0,0,0,0,0,6799,0,0,1,2,0.4,9783.74424541572,0.0,0
NCT01859598,9.89822372286103,2011.0,1,0,0,0,0,0,0,0,786,0,0,0,1,1.0,19905.32790667353,0.0,0
NCT05459701,3.9318256327243257,2022.0,0,1,0,0,0,1,0,0,532,1,0,0,0,0.0,7950.151429368587,0.0,0
NCT02846545,4.442651256490317,2016.0,1,0,0,0,0,0,0,0,4194,0,0,0,5,1.6666666666666667,8956.384933084479,0.0,0
NCT01728116,5.786897381366708,2012.0,1,0,0,0,1,1,0,0,3608,1,1,0,0,0.0,11643.237531309816,0.0,0
NCT04825795,8.2960476427647,2010.0,1,0,0,0,0,0,0,0,190,0,0,0,0,0.0,16675.055761957046,0.0,0
NCT04206748,5.303304908059076,2019.0,0,1,0,0,0,0,0,0,408,0,0,0,0,0.0,10707.372609371274,0.0,0
NCT04124354,1.6094379124341005,2020.0,0,1,0,0,0,0,0,0,631,1,1,0,0,0.0,3251.0645831168827,0.0,0
NCT00924053,3.218875824868201,2009.0,1,0,0,0,0,1,0,0,1159,1,0,0,1,1.0,6466.721532160215,0.0,0
NCT04924400,3.6635616461296463,2022.0,0,1,0,0,0,1,0,0,1066,0,0,0,0,0.0,7407.721648474145,0.0,0
NCT07285902,6.621405651764134,2025.0,0,1,0,0,1,0,0,0,3681,0,1,0,8,1.3333333333333333,13408.346444822371,0.0,0
NCT06822504,5.468060141135132,2024.0,0,1,0,0,1,0,0,0,1397,1,0,0,4,1.3333333333333333,11067.353725657504,0.0,0
NCT05929066,7.741099090035366,2023.0,0,1,0,0,1,0,0,1,2446,1,1,0,1,1.0,15660.243459141546,0.0,0
NCT06888050,5.594711379601839,2025.0,0,1,0,0,0,1,0,0,2441,1,0,1,2,0.6666666666666666,11329.290543693724,0.0,0
NCT01087242,6.175867270105761,2009.0,1,0,0,0,0,1,0,0,1225,1,0,0,3,1.0,12407.317345642474,0.0,0
NCT07171281,3.4339872044851463,2025.0,0,1,0,0,1,1,0,0,1266,1,0,0,1,1.0,6953.824089082421,0.0,0
NCT07169786,5.081404364984463,2025.0,0,1,0,0,0,0,0,0,708,0,0,0,2,2.0,10289.843839093535,0.0,0
NCT07308925,4.691347882229144,2026.0,0,1,0,0,0,1,0,0,1136,0,0,0,2,0.5,9504.670809396244,0.0,0
NCT04226820,4.836281906951478,2020.0,0,1,0,0,0,0,0,0,277,0,0,0,0,0.0,9769.289452041983,0.0,0
NCT07310225,4.51085950651685,2024.0,0,1,0,0,0,1,0,0,331,0,0,0,0,0.0,9129.979641190104,0.0,0
NCT03410173,5.303304908059076,2017.0,0,1,0,0,0,0,0,0,982,0,1,0,1,1.0,10696.765999555157,0.0,0
NCT07310563,4.0943445622221,2024.0,0,1,0,0,1,0,0,0,1921,1,1,0,1,0.5,8286.95339393753,0.0,0
NCT03748251,3.6635616461296463,2018.0,0,1,0,0,0,0,0,0,240,0,0,0,0,0.0,7393.067401889626,0.0,0
NCT04920279,3.4339872044851463,2018.0,0,1,0,0,0,0,0,0,331,0,0,0,0,0.0,6929.786178651025,0.0,0
NCT05768958,4.07753744390572,2023.0,0,1,0,0,1,1,0,0,1203,1,0,0,0,0.0,8248.85824902127,0.0,0
NCT03318913,3.1354942159291497,2017.0,0,1,0,0,0,0,0,0,300,0,0,0,0,0.0,6324.291833529095,0.0,0
NCT06791291,2.3978952727983707,2025.0,0,1,0,0,0,0,0,0,8575,0,1,0,2,0.6666666666666666,4855.737927416701,0.0,0
NCT02974309,4.7535901911063645,2017.0,0,1,0,0,0,0,0,0,266,0,0,0,0,0.0,9587.991415461538,0.0,0
NCT01662024,3.044522437723423,2013.0,1,0,0,0,1,0,0,0,4338,1,0,0,1,0.2,6128.623667137251,0.0,0
NCT00639613,3.044522437723423,2008.0,1,0,0,0,0,1,0,0,312,0,0,0,0,0.0,6113.401054948634,0.0,0
NCT01108978,4.110873864173311,2010.0,1,0,0,0,0,1,0,0,795,0,0,0,1,0.5,8262.856466988356,0.0,0
NCT00489190,3.828641396489095,2005.0,1,0,0,0,0,0,0,0,1695,0,0,0,2,0.6666666666666666,7676.425999960636,0.0,0
NCT01010100,5.3230099791384085,2000.0,1,0,0,0,0,0,0,0,1861,1,0,0,2,2.0,10646.019958276816,0.0,0
NCT01047865,5.993961427306569,2005.0,1,0,0,0,0,0,0,0,537,0,0,0,0,0.0,12017.89266174967,0.0,0
NCT00477581,4.634728988229636,2007.0,1,0,0,0,0,1,0,0,1497,1,0,0,0,0.0,9301.90107937688,0.0,0
NCT02224118,4.174387269895637,2009.0,1,0,0,0,0,0,0,0,3706,1,0,0,5,5.0,8386.344025220335,0.0,0
NCT04200313,6.089044875446846,2020.0,0,1,0,0,0,0,0,16,6057,0,1,0,6,0.75,12299.87064840263,0.0,0
NCT00501020,6.621405651764134,2001.0,1,0,0,0,0,0,0,0,3734,1,0,0,3,1.0,13249.432709180031,0.0,0
NCT02854423,7.206377291472252,2007.0,1,0,0,0,0,0,0,0,456,0,1,0,1,1.0,14463.199223984811,0.0,0
NCT04243850,0.0,2020.0,0,1,0,0,0,0,0,0,3188,1,0,0,3,0.75,0.0,0.0,0
NCT02967354,3.688879454113936,2013.0,1,0,0,0,0,0,0,0,289,0,0,0,0,0.0,7425.714341131354,0.0,0
NCT05141214,3.8918202981106265,2023.0,0,1,0,0,0,0,0,0,287,0,0,0,1,1.0,7873.152463077798,0.0,0
NCT06197360,3.9318256327243257,2021.0,0,1,0,0,0,1,0,0,925,0,0,0,1,1.0,7946.219603735863,0.0,0
NCT02591849,3.218875824868201,2014.0,1,0,0,0,0,0,0,0,905,1,1,0,1,0.3333333333333333,6482.815911284556,0.0,0
NCT00476437,4.406719247264253,2007.0,1,0,0,0,0,0,0,0,547,1,0,0,0,0.0,8844.285529259356,0.0,0
NCT02607566,3.8918202981106265,2015.0,1,0,0,0,0,0,0,0,475,1,0,0,2,2.0,7842.017900692912,0.0,0
NCT00739492,4.204692619390966,2008.0,1,0,0,0,1,0,1,0,942,1,0,0,2,1.0,8443.022779737059,0.0,0
NCT03636243,3.6375861597263857,2019.0,0,1,0,0,0,0,0,0,1061,0,0,0,0,0.0,7344.286456487573,0.0,0
NCT01876992,2.3978952727983707,2012.0,1,0,0,0,1,0,0,0,6441,1,0,1,5,5.0,4824.565288870322,0.0,0
NCT04146740,4.394449154672439,2019.0,0,1,0,0,0,0,0,0,339,0,0,0,0,0.0,8872.392843283655,0.0,0
NCT01327976,5.480638923341991,2011.0,1,0,0,0,1,0,0,21,6171,1,0,0,3,0.75,11021.564874840744,0.0,0
NCT04635670,3.737669618283368,2020.0,0,1,0,0,0,0,0,0,1806,0,0,0,0,0.0,7550.092628932404,0.0,0
NCT00965510,3.9318256327243257,2009.0,1,0,0,0,0,1,0,0,81,0,0,0,0,0.0,7899.03769614317,0.0,0
NCT01824277,3.5263605246161616,2013.0,1,0,0,0,0,0,0,0,346,0,0,0,0,0.0,7098.563736052333,0.0,0
NCT02786953,3.713572066704308,2017.0,0,1,0,0,0,0,0,0,257,0,0,0,0,0.0,7490.274858542589,0.0,0
NCT00259896,3.4339872044851463,2005.0,1,0,0,0,0,1,0,0,506,0,0,0,0,0.0,6885.144344992718,0.0,0
NCT02955017,4.5217885770490405,2016.0,1,0,0,0,1,0,0,0,508,1,0,0,1,1.0,9115.925771330863,0.0,0
NCT02542631,5.631211781821365,2015.0,1,0,0,0,0,0,0,0,2193,1,0,0,3,1.0,11346.89174037005,0.0,0
NCT05378620,3.8918202981106265,2022.0,0,1,0,0,0,0,0,0,1119,1,0,0,1,1.0,7869.260642779686,0.0,0
NCT02008682,5.910796644040527,2013.0,1,0,0,0,0,0,0,0,1298,1,1,0,2,0.6666666666666666,11898.43364445358,0.0,0
NCT00548522,2.5649493574615367,2007.0,1,0,0,0,0,0,0,0,577,0,0,0,0,0.0,5147.853360425304,0.0,0
NCT02421198,3.871201010907891,2015.0,1,0,0,0,1,0,0,0,1364,1,0,0,0,0.0,7800.470036979401,0.0,0
NCT01102075,3.688879454113936,2010.0,1,0,0,0,1,0,0,0,674,1,0,0,0,0.0,7414.647702769012,0.0,0
NCT04915339,4.406719247264253,2021.0,0,1,0,0,0,0,0,0,500,0,0,0,0,0.0,8905.979598721056,0.0,0
NCT05524909,5.87493073085203,2022.0,0,1,0,0,0,1,0,0,682,1,0,0,0,0.0,11879.109937782803,0.0,0
NCT06528002,3.828641396489095,2024.0,0,1,0,0,1,0,0,0,906,0,0,0,1,1.0,7749.170186493929,0.0,0
NCT04989244,3.332204510175204,2019.0,0,1,0,0,0,0,1,0,169,1,0,0,0,0.0,6727.720906043736,0.0,0
NCT00552903,7.313886831633462,2007.0,1,0,0,0,0,0,0,0,620,0,0,0,0,0.0,14678.970871088355,0.0,0
NCT01137812,6.6293632534374485,2010.0,1,0,0,0,0,0,0,0,503,0,1,0,1,1.0,13325.020139409273,0.0,0
NCT03707379,8.160803920954665,2016.0,1,0,0,0,0,0,0,0,176,0,0,0,0,0.0,16452.180704644605,0.0,0
NCT04817514,3.610917912644224,2021.0,0,1,0,0,0,0,0,0,737,0,0,0,0,0.0,7297.6651014539775,0.0,0
NCT00072917,4.61512051684126,2003.0,1,0,0,0,1,0,0,0,356,1,0,0,0,0.0,9244.086395233044,0.0,0
NCT06836284,3.713572066704308,2025.0,0,1,0,0,1,0,0,0,799,0,0,0,1,1.0,7519.983435076224,0.0,0
NCT06574035,4.394449154672439,2025.0,0,1,0,0,0,0,0,1,2159,0,0,0,2,0.6666666666666666,8898.759538211689,0.0,0
NCT03062592,2.19722457733622,2016.0,1,0,0,0,1,0,0,0,527,1,0,0,0,0.0,4429.604747909819,0.0,0
NCT07309094,5.525452939131784,2023.0,0,1,0,0,1,0,0,0,540,0,0,0,0,0.0,11177.991295863598,0.0,0
NCT03640286,5.488937726156687,2019.0,0,1,0,0,1,0,1,0,5678,1,1,0,5,1.0,11082.16526911035,0.0,0
NCT04445181,9.607370001263243,2020.0,0,1,0,0,0,1,0,0,781,0,0,0,0,0.0,19406.887402551754,0.0,0
NCT05478798,4.61512051684126,2022.0,0,1,0,0,1,0,0,0,377,1,0,0,2,2.0,9331.773685053027,0.0,0
NCT07226947,4.61512051684126,2025.0,0,1,0,0,1,0,0,0,770,1,0,0,0,0.0,9345.619046603551,0.0,0
NCT07231484,3.9318256327243257,2025.0,0,1,0,0,1,0,0,0,1033,1,0,0,0,0.0,7961.946906266759,0.0,0
NCT03235440,3.332204510175204,2017.0,0,1,0,0,1,0,1,0,131,0,0,0,0,0.0,6721.056497023386,0.0,0
NCT06984133,4.859812404361672,2025.0,0,1,0,0,0,0,0,0,562,0,0,0,0,0.0,9841.120118832385,0.0,0
NCT01911104,4.442651256490317,2013.0,1,0,0,0,0,1,0,0,4825,1,0,0,2,0.4,8943.056979315008,0.0,0
NCT06606821,4.8283137373023015,2024.0,0,1,0,0,1,0,0,0,1643,1,1,0,0,0.0,9772.507004299858,0.0,0
NCT07269405,6.68586094706836,2025.0,0,1,0,0,0,0,0,0,1863,0,0,0,0,0.0,13538.868417813428,0.0,0
NCT06857578,2.5649493574615367,2025.0,0,1,0,0,1,0,1,0,404,0,0,0,0,0.0,5194.022448859612,0.0,0
NCT04129528,3.80666248977032,2019.0,0,1,0,0,0,0,0,0,9117,0,0,0,4,0.5714285714285714,7685.651566846275,0.0,0
NCT06825533,8.517393171418904,2025.0,0,1,0,0,0,0,0,0,385,0,0,0,3,3.0,17247.72117212328,0.0,0
NCT06825793,4.04305126783455,2025.0,0,1,0,0,1,0,1,0,1609,1,1,1,1,1.0,8187.178817364965,0.0,0
NCT04375943,6.008813185442595,2018.0,0,1,0,0,0,0,0,0,463,0,0,0,0,0.0,12125.785008223156,0.0,0
NCT06391671,6.621405651764134,2022.0,0,1,0,0,1,0,0,0,559,0,0,0,0,0.0,13388.48222786708,0.0,0
NCT01208350,4.663439094112067,2011.0,1,0,0,0,0,0,1,0,903,1,0,0,2,0.6666666666666666,9378.176018259366,0.0,0
NCT04916132,5.707110264748875,2021.0,0,1,0,0,0,0,0,1,2855,0,0,0,0,0.0,11534.069845057476,0.0,0
NCT00001853,7.601402334583733,1998.0,1,0,0,0,1,0,0,0,4459,0,0,0,0,0.0,15187.6018644983,0.0,0
NCT04323215,5.056245805348308,2018.0,0,1,0,0,1,0,0,0,107,0,0,0,0,0.0,10203.504035192886,0.0,0
NCT06610955,3.713572066704308,2024.0,0,1,0,0,1,0,0,0,717,1,0,0,0,0.0,7516.269863009519,0.0,0
NCT03812614,6.09807428216624,2019.0,0,1,0,0,0,0,0,0,1664,0,0,0,3,3.0,12312.011975693638,0.0,0
NCT04843527,5.860786223465865,2021.0,0,1,0,0,0,0,0,0,1000,0,0,0,0,0.0,11844.648957624517,0.0,0
NCT01753362,4.442651256490317,2012.0,1,0,0,0,0,0,0,0,1486,1,1,1,0,0.0,8938.614328058517,0.0,0
NCT03825562,4.110873864173311,2015.0,1,0,0,0,0,0,0,0,91,0,0,0,0,0.0,8283.410836309222,0.0,0
NCT01257451,6.068425588244111,2010.0,1,0,0,0,0,1,0,0,869,1,0,0,1,0.5,12197.535432370663,0.0,0
NCT07271407,7.601402334583733,2025.0,0,1,0,0,0,0,0,0,1863,0,0,0,0,0.0,15392.83972753206,0.0,0
NCT06861491,5.303304908059076,2025.0,0,1,0,0,0,1,0,0,1104,0,0,0,0,0.0,10739.192438819628,0.0,0
NCT06860841,2.833213344056216,2025.0,0,1,0,0,1,1,0,0,514,1,0,0,1,0.5,5737.257021713838,0.0,0
NCT01916694,5.318119993844216,2013.0,1,0,0,0,0,0,0,0,909,0,0,0,0,0.0,10705.375547608406,0.0,0
NCT01087567,3.1780538303479458,2010.0,1,0,0,0,0,1,0,0,754,0,0,0,0,0.0,6387.888198999371,0.0,0
NCT02879630,3.044522437723423,2016.0,1,0,0,0,1,0,1,0,784,0,0,0,0,0.0,6137.757234450421,0.0,0
NCT01104168,7.251344983372214,2010.0,1,0,0,0,0,0,0,0,54,0,0,0,0,0.0,14575.203416578152,0.0,0
NCT02733211,0.0,2019.0,0,1,0,0,0,0,0,0,2374,1,1,0,4,1.0,0.0,0.0,0
NCT06863363,5.3612921657094255,2000.0,1,0,0,0,1,0,0,0,4908,1,1,0,5,1.25,10722.584331418851,0.0,0
NCT03350191,2.6390573296152584,2017.0,0,1,0,0,0,1,0,0,3450,1,1,1,3,1.0,5322.978633833976,0.0,0
NCT03619330,3.4339872044851463,2014.0,1,0,0,0,1,0,1,0,3,0,0,0,0,0.0,6916.050229833085,0.0,0
NCT02248714,4.882801922586371,2014.0,1,0,0,0,0,1,0,0,972,1,0,0,2,1.0,9833.96307208895,0.0,0
NCT05456477,3.4011973816621555,2022.0,0,1,0,0,0,0,0,0,5413,1,0,0,0,0.0,6877.221105720879,0.0,0
NCT01998815,3.713572066704308,2015.0,1,0,0,0,1,0,0,0,106,1,0,0,0,0.0,7482.84771440918,0.0,0
NCT00770952,4.5217885770490405,2006.0,1,0,0,0,0,0,0,0,1822,0,0,0,2,2.0,9070.707885560376,0.0,0
NCT04020445,5.017279836814924,2016.0,1,0,0,0,0,0,0,0,698,0,0,0,0,0.0,10114.836151018888,0.0,0
NCT04184947,9.210440366976515,2014.0,1,0,0,0,0,1,0,0,792,0,0,0,0,0.0,18549.826899090705,0.0,0
NCT06129994,3.871201010907891,2023.0,0,1,0,0,0,0,0,0,1086,0,0,0,0,0.0,7831.439645066664,0.0,0
NCT02767440,3.9318256327243257,2016.0,1,0,0,0,1,0,0,0,602,1,0,0,0,0.0,7926.560475572241,0.0,0
NCT06821360,6.90875477931522,2024.0,0,1,0,0,0,0,0,0,533,0,0,0,1,1.0,13983.319673334006,0.0,0
NCT02281253,4.007333185232471,2010.0,1,0,0,0,1,0,0,0,341,1,0,0,0,0.0,8054.739702317267,0.0,0
NCT06334133,5.017279836814924,2024.0,0,1,0,0,0,0,0,0,2387,0,0,0,1,1.0,10154.974389713409,0.0,0
NCT04190160,3.58351893845611,2018.0,0,1,0,0,0,0,0,0,828,0,1,0,1,1.0,7231.54121780443,0.0,0
NCT00808795,4.51085950651685,2006.0,1,0,0,0,0,0,0,0,469,0,0,0,0,0.0,9048.7841700728,0.0,0
NCT07139535,5.860786223465865,2025.0,0,1,0,0,0,1,0,0,1819,1,0,0,4,1.3333333333333333,11868.092102518378,0.0,0
NCT03726762,4.406719247264253,2015.0,1,0,0,0,1,1,1,0,744,1,0,0,0,0.0,8879.539283237471,0.0,0
NCT05954819,4.634728988229636,2023.0,0,1,0,0,0,0,0,0,651,0,0,0,0,0.0,9376.056743188554,0.0,0
NCT01632163,6.104793232414985,2012.0,1,0,0,0,0,1,0,0,961,1,0,0,0,0.0,12282.84398361895,0.0,0
NCT06593327,5.707110264748875,2025.0,0,1,0,0,0,1,0,0,148,0,0,0,0,0.0,11556.898286116471,0.0,0
NCT05987085,5.303304908059076,2023.0,0,1,0,0,0,0,1,0,423,1,0,0,1,1.0,10728.58582900351,0.0,0
NCT03050645,5.351858133476067,2011.0,1,0,0,0,0,0,0,0,172,0,0,0,0,0.0,10762.58670642037,0.0,0
NCT06810986,6.2166061010848646,2024.0,0,1,0,0,0,1,0,0,1095,0,0,0,0,0.0,12582.410748595768,0.0,0
NCT04922294,2.3978952727983707,2020.0,0,1,0,0,1,0,0,0,134,0,0,0,0,0.0,4843.748451052708,0.0,0
NCT06810635,4.61512051684126,2025.0,0,1,0,0,0,1,0,0,1018,1,0,0,0,0.0,9345.619046603551,0.0,0
NCT01146704,3.4657359027997265,2010.0,1,0,0,0,1,0,0,0,3228,1,0,0,0,0.0,6966.12916462745,0.0,0
NCT00753350,2.772588722239781,2008.0,1,0,0,0,1,0,0,0,3259,1,1,0,1,0.25,5567.35815425748,0.0,0
NCT01572415,6.016157159698354,2011.0,1,0,0,0,0,1,0,0,2122,1,1,0,0,0.0,12098.49204815339,0.0,0
NCT00422253,3.332204510175204,2006.0,1,0,0,0,1,1,0,0,1233,1,0,0,0,0.0,6684.402247411459,0.0,0
NCT01807351,9.210440366976515,2012.0,1,0,0,0,0,0,0,0,991,0,0,0,0,0.0,18531.406018356756,0.0,0
NCT06581120,4.61512051684126,2024.0,0,1,0,0,1,0,0,0,405,1,0,0,0,0.0,9341.003926086709,0.0,0
NCT00611884,5.5053315359323625,2008.0,1,0,0,0,0,0,0,0,1593,1,1,0,0,0.0,11054.705724152183,0.0,0
NCT06856291,3.713572066704308,2025.0,0,1,0,0,1,0,0,0,2046,1,0,0,1,0.3333333333333333,7519.983435076224,0.0,0
NCT05174390,6.398594934535208,2021.0,0,1,0,0,0,0,0,0,313,0,0,0,0,0.0,12931.560362695654,0.0,0
NCT00654121,4.727387818712341,2000.0,1,0,0,0,0,0,0,0,2272,0,0,0,0,0.0,9454.775637424682,0.0,0
NCT02766218,5.159055299214529,2016.0,1,0,0,0,1,0,0,0,404,0,0,0,0,0.0,10400.655483216491,0.0,0
NCT01717313,5.799092654460526,2012.0,1,0,0,0,0,1,0,0,3471,0,1,0,0,0.0,11667.774420774578,0.0,0
NCT05282680,10.778977123006351,2014.0,1,0,0,0,0,1,0,0,128,0,0,0,0,0.0,21708.859925734792,0.0,0
NCT06856928,2.833213344056216,2025.0,0,1,0,0,1,0,0,0,988,1,1,0,0,0.0,5737.257021713838,0.0,0
NCT05793645,4.110873864173311,2023.0,0,1,0,0,0,0,0,0,1314,0,0,0,1,0.5,8316.297827222608,0.0,0
NCT01639677,4.61512051684126,2000.0,1,0,0,0,1,0,0,0,126,1,0,0,1,1.0,9230.24103368252,0.0,0
NCT03203278,3.5263605246161616,2017.0,0,1,0,0,0,0,0,0,963,1,0,0,3,3.0,7112.669178150798,0.0,0
NCT03971955,3.258096538021482,2019.0,0,1,0,0,0,0,0,0,5761,1,1,0,2,0.1666666666666666,6578.096910265373,0.0,0
NCT04856670,4.948759890378168,2021.0,0,1,0,0,0,0,0,0,861,0,0,0,0,0.0,10001.443738454278,0.0,0
NCT00320008,5.081404364984463,1992.0,1,0,0,0,0,1,0,0,328,0,1,0,1,1.0,10122.15749504905,0.0,0
NCT01971554,4.158883083359672,2013.0,1,0,0,0,0,1,0,0,1814,1,0,0,2,1.0,8371.831646803019,0.0,0
NCT05958927,4.110873864173311,2023.0,0,1,0,0,0,0,0,0,396,0,0,0,0,0.0,8316.297827222608,0.0,0
NCT03914508,3.912023005428146,2019.0,0,1,0,0,1,0,1,0,1842,1,0,0,2,0.6666666666666666,7898.374447959427,0.0,0
NCT05048264,3.6635616461296463,2023.0,0,1,0,0,0,0,0,0,534,0,0,0,0,0.0,7411.385210120275,0.0,0
NCT07289204,5.993961427306569,2024.0,0,1,0,0,0,0,0,0,189,0,0,0,0,0.0,12131.777928868496,0.0,0
NCT07034261,3.9318256327243257,2025.0,0,1,0,0,0,0,0,1,783,0,0,0,0,0.0,7961.946906266759,0.0,0
NCT00351650,3.4339872044851463,2006.0,1,0,0,0,0,0,0,0,1141,1,1,0,0,0.0,6888.578332197203,0.0,0
NCT02559843,4.110873864173311,2014.0,1,0,0,0,0,0,0,0,386,1,0,0,0,0.0,8279.29996244505,0.0,0
NCT01483716,3.6375861597263857,2011.0,1,0,0,0,1,0,0,0,926,1,0,0,0,0.0,7315.185767209761,0.0,0
NCT07209046,4.859812404361672,2025.0,0,1,0,0,0,0,0,0,1633,1,0,1,1,0.5,9841.120118832385,0.0,0
NCT05288452,5.720311776607412,2023.0,0,1,0,0,0,0,0,0,1199,0,0,0,0,0.0,11572.190724076794,0.0,0
NCT04030013,5.351858133476067,2015.0,1,0,0,0,0,0,0,0,323,0,0,0,0,0.0,10783.994138954276,0.0,0
NCT04449536,3.258096538021482,2020.0,0,1,0,0,1,0,0,0,472,1,0,0,0,0.0,6581.355006803394,0.0,0
NCT01250340,4.394449154672439,2010.0,1,0,0,0,0,1,0,0,662,0,0,0,1,1.0,8832.842800891603,0.0,0
NCT01480895,5.198497031265826,2007.0,1,0,0,0,0,0,0,0,96,0,0,0,0,0.0,10433.383541750512,0.0,0
NCT03994536,4.948759890378168,2019.0,0,1,0,0,0,0,0,0,261,0,0,0,0,0.0,9991.546218673522,0.0,0
NCT04337619,5.655991810819852,2019.0,0,1,0,0,1,0,1,0,1317,1,0,0,1,1.0,11419.447466045282,0.0,0
NCT01508065,3.044522437723423,2012.0,1,0,0,0,0,0,0,0,673,0,0,0,0,0.0,6125.579144699527,0.0,0
